team_id,team_url,team_name
1118,./?page=tym&tym_id=1118,Já nevím
1147,./?page=tym&tym_id=1147,Já nevím
1462,./?page=tym&tym_id=1462,"Jahůdky, květinky a morčátka"
1180,./?page=tym&tym_id=1180,Jak naštvat Emmu
1474,./?page=tym&tym_id=1474,Jambo
1419,./?page=tym&tym_id=1419,Jandáčková
1017,./?page=tym&tym_id=1017,Javor!!!
1497,./?page=tym&tym_id=1497,jcmm mix
782,./?page=tym&tym_id=782,Je to Dave
827,./?page=tym&tym_id=827,Jednorožci
818,./?page=tym&tym_id=818,Jehovisti
794,./?page=tym&tym_id=794,jElita
650,./?page=tym&tym_id=650,Jelita národa
1450,./?page=tym&tym_id=1450,Jelitní Squadra
191,./?page=tym&tym_id=191,Ještěrky
943,./?page=tym&tym_id=943,Ježci
1090,./?page=tym&tym_id=1090,Ježíšci
211,./?page=tym&tym_id=211,Jikeraspes
1137,./?page=tym&tym_id=1137,"Jiří, Jan a Ivan"
1333,./?page=tym&tym_id=1333,Jméno
1567,./?page=tym&tym_id=1567,JMLDF
482,./?page=tym&tym_id=482,JMT
1510,./?page=tym&tym_id=1510,JNT Tým I
1511,./?page=tym&tym_id=1511,JNT Tým II
1512,./?page=tym&tym_id=1512,JNT Tým III
1513,./?page=tym&tym_id=1513,JNT Tým IV 
1501,./?page=tym&tym_id=1501,Johan Vepřový
1120,./?page=tym&tym_id=1120,John Briden
801,./?page=tym&tym_id=801,Jokers
627,./?page=tym&tym_id=627,Jones
374,./?page=tym&tym_id=374,Jumpies
878,./?page=tym&tym_id=878,K.G.B.
938,./?page=tym&tym_id=938,kaBrňáci
440,./?page=tym&tym_id=440,Kajkoš 
569,./?page=tym&tym_id=569,Kaktusy
1157,./?page=tym&tym_id=1157,Kaktusz Mókus
73,./?page=tym&tym_id=73,Kalašnikov
383,./?page=tym&tym_id=383,Kale čhaja
382,./?page=tym&tym_id=382,Kale jaka
1521,./?page=tym&tym_id=1521,Kalokagathia
10,./?page=tym&tym_id=10,Kamikatze
12,./?page=tym&tym_id=12,Kamikatze Insects
1250,./?page=tym&tym_id=1250,Kamisaki
212,./?page=tym&tym_id=212,Kancelářské krysy
335,./?page=tym&tym_id=335,Karkulky
1178,./?page=tym&tym_id=1178,Kašpaři
294,./?page=tym&tym_id=294,Katamarán
853,./?page=tym&tym_id=853,Katarakta
901,./?page=tym&tym_id=901,Kaunaz
1093,./?page=tym&tym_id=1093,Každá pec jiná pes
391,./?page=tym&tym_id=391,KBH
999,./?page=tym&tym_id=999,Kdo jsme? Co jsme?
282,./?page=tym&tym_id=282,Kecalíci
133,./?page=tym&tym_id=133,Keep Smiling
1210,./?page=tym&tym_id=1210,Kentar Centauri
357,./?page=tym&tym_id=357,Kenvelovci
773,./?page=tym&tym_id=773,Kepler
1068,./?page=tym&tym_id=1068,Kepleráci
851,./?page=tym&tym_id=851,KepleRSM
100,./?page=tym&tym_id=100,Kerdel
143,./?page=tym&tym_id=143,KG V SAKU
229,./?page=tym&tym_id=229,KHS
434,./?page=tym&tym_id=434,Kida a Brepta
770,./?page=tym&tym_id=770,Kidi
1504,./?page=tym&tym_id=1504,Kikískova koťátka
206,./?page=tym&tym_id=206,KINDER BUENO
1097,./?page=tym&tym_id=1097,Kinder vejce
1434,./?page=tym&tym_id=1434,Kiss
1383,./?page=tym&tym_id=1383,KKB
428,./?page=tym&tym_id=428,Klára
256,./?page=tym&tym_id=256,Klenovice - dívky
257,./?page=tym&tym_id=257,Klenovice - kluci
1520,./?page=tym&tym_id=1520,KLM
973,./?page=tym&tym_id=973,Klub debatní
260,./?page=tym&tym_id=260,Klub přátel
1300,./?page=tym&tym_id=1300,Klub přátel Bronislava Zachrdly
848,./?page=tym&tym_id=848,Koblížci
512,./?page=tym&tym_id=512,Kobry z Gyrecu
1023,./?page=tym&tym_id=1023,Kočyčki 123
716,./?page=tym&tym_id=716,Kód B
1251,./?page=tym&tym_id=1251,Kojetín
930,./?page=tym&tym_id=930,Kolumbárium
424,./?page=tym&tym_id=424,Komando Komparativu
1475,./?page=tym&tym_id=1475,Konstruktivní chaos
44,./?page=tym&tym_id=44,Kopečkovic
1065,./?page=tym&tym_id=1065,Korolená
59,./?page=tym&tym_id=59,Korupce
816,./?page=tym&tym_id=816,Kostičky
823,./?page=tym&tym_id=823,Koťátka
1252,./?page=tym&tym_id=1252,Kotlerova koťátka
909,./?page=tym&tym_id=909,Kouboyz
1276,./?page=tym&tym_id=1276,Kouzelné bambitky
981,./?page=tym&tym_id=981,Kowalskiho klub
753,./?page=tym&tym_id=753,KOXXL
1342,./?page=tym&tym_id=1342,KPBZ
1034,./?page=tym&tym_id=1034,KPSPSMR
932,./?page=tym&tym_id=932,KPSPSMZ
475,./?page=tym&tym_id=475,Krásní
275,./?page=tym&tym_id=275,Krev a mlíko
1377,./?page=tym&tym_id=1377,"Kristián Čech, pytel plný blech"
238,./?page=tym&tym_id=238,Krmné brambory
833,./?page=tym&tym_id=833,Krnov
1522,./?page=tym&tym_id=1522,Kromcl 1
1523,./?page=tym&tym_id=1523,Kromcl 2
869,./?page=tym&tym_id=869,Kroskvesčňáci
1384,./?page=tym&tym_id=1384,Kryptošlechta
552,./?page=tym&tym_id=552,Krysičátka
919,./?page=tym&tym_id=919,Krysičky
961,./?page=tym&tym_id=961,Křídy z třídy
1461,./?page=tym&tym_id=1461,Křiklanův klub ČAO8
839,./?page=tym&tym_id=839,Křižáci
597,./?page=tym&tym_id=597,KTPZ Turistická krabička
1311,./?page=tym&tym_id=1311,Kuba nemá ban
1588,./?page=tym&tym_id=1588,Kubík
301,./?page=tym&tym_id=301,Kubiks and Queen
513,./?page=tym&tym_id=513,Kucovi miláčci
179,./?page=tym&tym_id=179,Kuřata
603,./?page=tym&tym_id=603,Kvak
888,./?page=tym&tym_id=888,Kvasnice
474,./?page=tym&tym_id=474,KVT
1385,./?page=tym&tym_id=1385,Kyblík
1041,./?page=tym&tym_id=1041,L.R. Shark
1555,./?page=tym&tym_id=1555,La Gloire
835,./?page=tym&tym_id=835,Lacerta
903,./?page=tym&tym_id=903,Lahváči
1158,./?page=tym&tym_id=1158,LaKaEv
763,./?page=tym&tym_id=763,Lamageddon
198,./?page=tym&tym_id=198,Laura a její Pomlčka
110,./?page=tym&tym_id=110,LAZ
117,./?page=tym&tym_id=117,Lazy English
1012,./?page=tym&tym_id=1012,Le debute
1576,./?page=tym&tym_id=1576,Legally Blondes
171,./?page=tym&tym_id=171,Lemmings
104,./?page=tym&tym_id=104,Lentilky
136,./?page=tym&tym_id=136,Lentylky
1460,./?page=tym&tym_id=1460,Lepíci
741,./?page=tym&tym_id=741,Lepus culinae
37,./?page=tym&tym_id=37,Les Miserables
1174,./?page=tym&tym_id=1174,Levicová strana debatérů
915,./?page=tym&tym_id=915,Levopravé žralokárium
526,./?page=tym&tym_id=526,Liberec 1
525,./?page=tym&tym_id=525,Liberec 2
138,./?page=tym&tym_id=138,Lichtenštejnská trojka
86,./?page=tym&tym_id=86,Likvidace
1532,./?page=tym&tym_id=1532,Lilek + Okurky
380,./?page=tym&tym_id=380,Lincoln a dvě blondýny
1148,./?page=tym&tym_id=1148,Lithium
145,./?page=tym&tym_id=145,Little Stars
17,./?page=tym&tym_id=17,Lizards
441,./?page=tym&tym_id=441,Ljutomer Legacy
208,./?page=tym&tym_id=208,LL Boys
153,./?page=tym&tym_id=153,Lois
1253,./?page=tym&tym_id=1253,Looney Tunes
255,./?page=tym&tym_id=255,Lordi
645,./?page=tym&tym_id=645,Los Ballatycos
1529,./?page=tym&tym_id=1529,Los Debateros
240,./?page=tym&tym_id=240,Lost Paradise
1455,./?page=tym&tym_id=1455,Louboutins
662,./?page=tym&tym_id=662,Loud and Clear
397,./?page=tym&tym_id=397,Love and Peace
39,./?page=tym&tym_id=39,LSD
1,./?page=tym&tym_id=1,LucyLess Harem
1033,./?page=tym&tym_id=1033,Luftwafle
277,./?page=tym&tym_id=277,Lulánky
785,./?page=tym&tym_id=785,Lutra felix
393,./?page=tym&tym_id=393,Lux Veritasque
241,./?page=tym&tym_id=241,Lužánky
279,./?page=tym&tym_id=279,Lyceus
730,./?page=tym&tym_id=730,M.K.A.
638,./?page=tym&tym_id=638,Maccus
887,./?page=tym&tym_id=887,Mačkáš mi hada
847,./?page=tym&tym_id=847,MAD Hladnov
648,./?page=tym&tym_id=648,Madness team
88,./?page=tym&tym_id=88,Mafia
1503,./?page=tym&tym_id=1503,Mágové
31,./?page=tym&tym_id=31,MACH4
1386,./?page=tym&tym_id=1386,Makarony se sýrem
1072,./?page=tym&tym_id=1072,MAKDM
1328,./?page=tym&tym_id=1328,Malakas
553,./?page=tym&tym_id=553,Malé krysičky
1325,./?page=tym&tym_id=1325,Málo testosteronu
1295,./?page=tym&tym_id=1295,Malta
1571,./?page=tym&tym_id=1571,Mám vymleto
1435,./?page=tym&tym_id=1435,Máme pravdu
204,./?page=tym&tym_id=204,Mamina
692,./?page=tym&tym_id=692,MANIACI
1286,./?page=tym&tym_id=1286,Manželství pro nikoho
1303,./?page=tym&tym_id=1303,Marcelovci
747,./?page=tym&tym_id=747,Martin and his Blondies
656,./?page=tym&tym_id=656,Matiční A
657,./?page=tym&tym_id=657,Matiční B
307,./?page=tym&tym_id=307,MC Pačaj
734,./?page=tym&tym_id=734,Médium
966,./?page=tym&tym_id=966,Mechanický pomeranč
102,./?page=tym&tym_id=102,Melody Bojs
583,./?page=tym&tym_id=583,Meme
415,./?page=tym&tym_id=415,Memento Mori
1338,./?page=tym&tym_id=1338,Memoriál D.H.
1175,./?page=tym&tym_id=1175,Mess²
1387,./?page=tym&tym_id=1387,META z JP2
491,./?page=tym&tym_id=491,Metaři
111,./?page=tym&tym_id=111,Meteorit
885,./?page=tym&tym_id=885,Metodický okýnko
1324,./?page=tym&tym_id=1324,MgO
1490,./?page=tym&tym_id=1490,MgO Alfy
1409,./?page=tym&tym_id=1409,MgO mix
1476,./?page=tym&tym_id=1476,MgO Sigmy
456,./?page=tym&tym_id=456,MGO-SGO
1181,./?page=tym&tym_id=1181,Mickeyho klubík
1531,./?page=tym&tym_id=1531,Mighty legends of Karlovy Vary
1035,./?page=tym&tym_id=1035,Milion melounů
1046,./?page=tym&tym_id=1046,Milion mínus
875,./?page=tym&tym_id=875,Mimo provoz
788,./?page=tym&tym_id=788,Mimomensani
928,./?page=tym&tym_id=928,miniCarrs
361,./?page=tym&tym_id=361,Miss3
612,./?page=tym&tym_id=612,Mistek bastards
1139,./?page=tym&tym_id=1139,Mišky
267,./?page=tym&tym_id=267,Mix 1
340,./?page=tym&tym_id=340,mix 1
1486,./?page=tym&tym_id=1486,"Mix 1,0"
268,./?page=tym&tym_id=268,Mix 2
339,./?page=tym&tym_id=339,mix 2
537,./?page=tym&tym_id=537,Mix 2012
269,./?page=tym&tym_id=269,Mix 3
341,./?page=tym&tym_id=341,mix 3
270,./?page=tym&tym_id=270,Mix 4
342,./?page=tym&tym_id=342,mix 4
338,./?page=tym&tym_id=338,mix 5
337,./?page=tym&tym_id=337,mix 6
1062,./?page=tym&tym_id=1062,mix 7
1509,./?page=tym&tym_id=1509,Mix Wigym
1558,./?page=tym&tym_id=1558,Mixer on the beach
1536,./?page=tym&tym_id=1536,MKUltra
281,./?page=tym&tym_id=281,MKV
489,./?page=tym&tym_id=489,Mladá garda
41,./?page=tym&tym_id=41,Mladí svisti
1162,./?page=tym&tym_id=1162,Mlynáři
1058,./?page=tym&tym_id=1058,MMA
900,./?page=tym&tym_id=900,Modrá velryba
304,./?page=tym&tym_id=304,Modří
1517,./?page=tym&tym_id=1517,Modří
1313,./?page=tym&tym_id=1313,Mokré Tornádo
457,./?page=tym&tym_id=457,Monument Trio
1388,./?page=tym&tym_id=1388,Morálně nezávadná jablka
897,./?page=tym&tym_id=897,Morální koťátka
1022,./?page=tym&tym_id=1022,Morava-Slezsko United
687,./?page=tym&tym_id=687,Moravani
635,./?page=tym&tym_id=635,Morey
693,./?page=tym&tym_id=693,Morrismajsters
487,./?page=tym&tym_id=487,Morrisova velká hlava
830,./?page=tym&tym_id=830,Motýlci
78,./?page=tym&tym_id=78,"Možná, snad, asi"
328,./?page=tym&tym_id=328,Mr.ERROR
1149,./?page=tym&tym_id=1149,Mrtvá osvojená paryba
1150,./?page=tym&tym_id=1150,Muglinov muggers
1389,./?page=tym&tym_id=1389,Much a Chos
42,./?page=tym&tym_id=42,Müsli
176,./?page=tym&tym_id=176,MVD
247,./?page=tym&tym_id=247,My Favourite
1358,./?page=tym&tym_id=1358,My to po nich chceme
1575,./?page=tym&tym_id=1575,My to ukecáme
324,./?page=tym&tym_id=324,Mystiq
131,./?page=tym&tym_id=131,MyVolení
551,./?page=tym&tym_id=551,MyX
1128,./?page=tym&tym_id=1128,Na Moravě nejsou ploty
1036,./?page=tym&tym_id=1036,Na ostro
605,./?page=tym&tym_id=605,Na slovíčko
575,./?page=tym&tym_id=575,Na Stojáka
1201,./?page=tym&tym_id=1201,Nabil El Jaber
388,./?page=tym&tym_id=388,Náhodný_1
389,./?page=tym&tym_id=389,Náhodný_2
1344,./?page=tym&tym_id=1344,Národný tím severné Uhorsko
939,./?page=tym&tym_id=939,Natanův UFO harém
607,./?page=tym&tym_id=607,NBK
1415,./?page=tym&tym_id=1415,Nebezpečné lečo
1059,./?page=tym&tym_id=1059,Nebojácní pionýři
622,./?page=tym&tym_id=622,Něco hezkého
942,./?page=tym&tym_id=942,Něco napiš
1020,./?page=tym&tym_id=1020,"Neděláme nic, ale děláme to dobře"
1013,./?page=tym&tym_id=1013,Negace
972,./?page=tym&tym_id=972,Negatives
980,./?page=tym&tym_id=980,Negativity
1213,./?page=tym&tym_id=1213,Negativní Bažanti
20,./?page=tym&tym_id=20,Negotiating Terrorists
1542,./?page=tym&tym_id=1542,Necháme to na osudu
1573,./?page=tym&tym_id=1573,Neidentifikovatelný tým
200,./?page=tym&tym_id=200,Nejfeder
1207,./?page=tym&tym_id=1207,Nejlepší tým kroměřížských debatérů
157,./?page=tym&tym_id=157,Nejsme příčkaři
476,./?page=tym&tym_id=476,Nekrásní
1124,./?page=tym&tym_id=1124,Nemáme 3
1310,./?page=tym&tym_id=1310,Nemáme třetího
1254,./?page=tym&tym_id=1254,Němčina pro SŠ
1519,./?page=tym&tym_id=1519,Nepojmenovatelní
484,./?page=tym&tym_id=484,Nepropadejte panice!
183,./?page=tym&tym_id=183,Nerds
1152,./?page=tym&tym_id=1152,Nerozhodnutí
1061,./?page=tym&tym_id=1061,Nesouhlasný tým školení
1515,./?page=tym&tym_id=1515,Nesourodý tým
571,./?page=tym&tym_id=571,Nestlè
1165,./?page=tym&tym_id=1165,netušim ako sem se tu octl
515,./?page=tym&tym_id=515,Neuburger Urquell
910,./?page=tym&tym_id=910,Neutrality
1568,./?page=tym&tym_id=1568,Nevyzpytatelná zvířata
57,./?page=tym&tym_id=57,New Kids
52,./?page=tym&tym_id=52,Nezbedny from Bedny
1390,./?page=tym&tym_id=1390,nickiho klubík
1203,./?page=tym&tym_id=1203,Nicolasovy kočičky
258,./?page=tym&tym_id=258,Nichtmehr in Paris
48,./?page=tym&tym_id=48,No Comment
97,./?page=tym&tym_id=97,No comment
1553,./?page=tym&tym_id=1553,No comment
202,./?page=tym&tym_id=202,No Doubt
443,./?page=tym&tym_id=443,NO IDEA
137,./?page=tym&tym_id=137,No name
1563,./?page=tym&tym_id=1563,No Point
590,./?page=tym&tym_id=590,No Pressure
98,./?page=tym&tym_id=98,No problem
494,./?page=tym&tym_id=494,No sé
805,./?page=tym&tym_id=805,No stress pls
949,./?page=tym&tym_id=949,Noční hlídka
1469,./?page=tym&tym_id=1469,Nomen Nolumus
1044,./?page=tym&tym_id=1044,Non intellego
291,./?page=tym&tym_id=291,Non Sequitur
1079,./?page=tym&tym_id=1079,Normíci
142,./?page=tym&tym_id=142,Not possible
742,./?page=tym&tym_id=742,Nováčci
400,./?page=tym&tym_id=400,NS1
401,./?page=tym&tym_id=401,NS2
402,./?page=tym&tym_id=402,NS3
403,./?page=tym&tym_id=403,NS4
1582,./?page=tym&tym_id=1582,NT 2025 - opp
1581,./?page=tym&tym_id=1581,NT 2025 - prop
467,./?page=tym&tym_id=467,NT1
468,./?page=tym&tym_id=468,NT2
799,./?page=tym&tym_id=799,Nulli secundus
416,./?page=tym&tym_id=416,Nullo Modo
795,./?page=tym&tym_id=795,Nulou nepodělíš
1037,./?page=tym&tym_id=1037,Nulová šance
651,./?page=tym&tym_id=651,Ňuňánci
1071,./?page=tym&tym_id=1071,Ňuníci
595,./?page=tym&tym_id=595,NYMBU
499,./?page=tym&tym_id=499,Nymburský mix 1
500,./?page=tym&tym_id=500,Nymburský mix 2
986,./?page=tym&tym_id=986,NYMCAG
429,./?page=tym&tym_id=429,NymGE
624,./?page=tym&tym_id=624,Ocean Motion
756,./?page=tym&tym_id=756,OEGP
758,./?page=tym&tym_id=758,OEGP B
584,./?page=tym&tym_id=584,OG
1329,./?page=tym&tym_id=1329,OG 1
1350,./?page=tym&tym_id=1350,OG 3
768,./?page=tym&tym_id=768,OG 4
1066,./?page=tym&tym_id=1066,OG Tým Ivan
1067,./?page=tym&tym_id=1067,OG Tým Matěj
1396,./?page=tym&tym_id=1396,OG-Hrabůvka
528,./?page=tym&tym_id=528,OGL - Negativní Krysičky
527,./?page=tym&tym_id=527,OGL - Pozitivní Krysičky
904,./?page=tym&tym_id=904,Ohyzdné předvčerejšky
237,./?page=tym&tym_id=237,Okey Dokey
1368,./?page=tym&tym_id=1368,Oktáva 2023
1477,./?page=tym&tym_id=1477,Okurky
914,./?page=tym&tym_id=914,Olle
302,./?page=tym&tym_id=302,Olomouc D
822,./?page=tym&tym_id=822,OMG
1355,./?page=tym&tym_id=1355,Online Affi
1356,./?page=tym&tym_id=1356,Online Nega
70,./?page=tym&tym_id=70,Ooodles
859,./?page=tym&tym_id=859,Opatovský mix
1049,./?page=tym&tym_id=1049,Opavský mix
1069,./?page=tym&tym_id=1069,Open Gate 1
290,./?page=tym&tym_id=290,Open Gate 2
445,./?page=tym&tym_id=445,Open Graves
976,./?page=tym&tym_id=976,Opium lidstva
686,./?page=tym&tym_id=686,Orbit Team
398,./?page=tym&tym_id=398,OST BHF
1391,./?page=tym&tym_id=1391,Ostrava!!!
470,./?page=tym&tym_id=470,Otazníci
113,./?page=tym&tym_id=113,Otazník
765,./?page=tym&tym_id=765,Otitis externa
772,./?page=tym&tym_id=772,Ou six
1135,./?page=tym&tym_id=1135,Oui Oui
684,./?page=tym&tym_id=684,Our Highness
1451,./?page=tym&tym_id=1451,Ovce ze Spálova
1050,./?page=tym&tym_id=1050,Oxid hořečnatý
1257,./?page=tym&tym_id=1257,Oxid hořečnatý 1
1258,./?page=tym&tym_id=1258,Oxid hořečnatý 2
352,./?page=tym&tym_id=352,P-Unit
1459,./?page=tym&tym_id=1459,P. T. S. D.
1112,./?page=tym&tym_id=1112,P.GO
728,./?page=tym&tym_id=728,Pacifiction
210,./?page=tym&tym_id=210,Pačas Peske
1491,./?page=tym&tym_id=1491,Padouši
345,./?page=tym&tym_id=345,PAKA
717,./?page=tym&tym_id=717,Páky
221,./?page=tym&tym_id=221,Palmolive (Lux)
691,./?page=tym&tym_id=691,Palonga
217,./?page=tym&tym_id=217,Pampelišky
375,./?page=tym&tym_id=375,ParadoKS
1467,./?page=tym&tym_id=1467,pardon?
228,./?page=tym&tym_id=228,Párkaři
675,./?page=tym&tym_id=675,Pašinda
435,./?page=tym&tym_id=435,Pat a Mat 
436,./?page=tym&tym_id=436,Patice a Matice
1540,./?page=tym&tym_id=1540,PBIS
1395,./?page=tym&tym_id=1395,PBIS Blue
1394,./?page=tym&tym_id=1394,PBIS Red
611,./?page=tym&tym_id=611,Peppers
366,./?page=tym&tym_id=366,Per aspera ad astra
377,./?page=tym&tym_id=377,Per Elequens
834,./?page=tym&tym_id=834,Perníkáři
1296,./?page=tym&tym_id=1296,Petelice bomby
1376,./?page=tym&tym_id=1376,Petr Kasička
891,./?page=tym&tym_id=891,Piešáci
219,./?page=tym&tym_id=219,Píchlá duše
1211,./?page=tym&tym_id=1211,Pilát Pontský
1345,./?page=tym&tym_id=1345,Pilsner debatéři
38,./?page=tym&tym_id=38,Pink Ladies
172,./?page=tym&tym_id=172,Pink Lovers
629,./?page=tym&tym_id=629,Pintel
817,./?page=tym&tym_id=817,Pioneers
568,./?page=tym&tym_id=568,Piráti
75,./?page=tym&tym_id=75,Písek
1277,./?page=tym&tym_id=1277,Piwo to moje paliwo
225,./?page=tym&tym_id=225,Plachťáci
646,./?page=tym&tym_id=646,Plameňačky
250,./?page=tym&tym_id=250,Plíživá pravda
998,./?page=tym&tym_id=998,Plnou parou vzad
1259,./?page=tym&tym_id=1259,Plus minus Klaudy
524,./?page=tym&tym_id=524,Plzeň
1218,./?page=tym&tym_id=1218,pnss100
685,./?page=tym&tym_id=685,Podstatná jména VAMH
1084,./?page=tym&tym_id=1084,POGO
126,./?page=tym&tym_id=126,Poison Voice
617,./?page=tym&tym_id=617,Poker Face
1290,./?page=tym&tym_id=1290,Polistopadový kartel
61,./?page=tym&tym_id=61,Pomlčka
35,./?page=tym&tym_id=35,Ponorka
1026,./?page=tym&tym_id=1026,PONTO
1183,./?page=tym&tym_id=1183,POPULARIZED
581,./?page=tym&tym_id=581,PORG
670,./?page=tym&tym_id=670,PORG Juniors
1260,./?page=tym&tym_id=1260,PORGanized Chaos
1153,./?page=tym&tym_id=1153,Porubská smečka
1063,./?page=tym&tym_id=1063,Poslední přeživší
1374,./?page=tym&tym_id=1374,Postupická aff
1375,./?page=tym&tym_id=1375,Postupická neg
423,./?page=tym&tym_id=423,Pošta pro Tebe
1572,./?page=tym&tym_id=1572,Power Rangers
1042,./?page=tym&tym_id=1042,Pozitivity
1212,./?page=tym&tym_id=1212,Pozitivní Bažanti
1407,./?page=tym&tym_id=1407,Pozor kluzká podlaha!
713,./?page=tym&tym_id=713,PPDS
459,./?page=tym&tym_id=459,Prague British School A
1027,./?page=tym&tym_id=1027,Pralesní liga
1270,./?page=tym&tym_id=1270,prasata:)
743,./?page=tym&tym_id=743,Pravda a láska
540,./?page=tym&tym_id=540,Prazdroj
62,./?page=tym&tym_id=62,Precioso
331,./?page=tym&tym_id=331,Preclíci
1372,./?page=tym&tym_id=1372,Prestiž
320,./?page=tym&tym_id=320,Prestižáci
600,./?page=tym&tym_id=600,prima I.
601,./?page=tym&tym_id=601,prima II.
74,./?page=tym&tym_id=74,Primavera
654,./?page=tym&tym_id=654,Primus inter pares
55,./?page=tym&tym_id=55,Princes of Universe
1436,./?page=tym&tym_id=1436,Princezny z Prajzské
842,./?page=tym&tym_id=842,Principiante da Mensa
929,./?page=tym&tym_id=929,Profodníci
518,./?page=tym&tym_id=518,Projekt 1
519,./?page=tym&tym_id=519,Projekt 2
520,./?page=tym&tym_id=520,Projekt 3
521,./?page=tym&tym_id=521,Projekt 4
522,./?page=tym&tym_id=522,Projekt 5
523,./?page=tym&tym_id=523,Projekt 6
1004,./?page=tym&tym_id=1004,Projeli jsme to u Slavkova
1370,./?page=tym&tym_id=1370,Proletariát
1346,./?page=tym&tym_id=1346,Protagoras
877,./?page=tym&tym_id=877,Protože mikrovlnka nebyla
478,./?page=tym&tym_id=478,Provizorní
135,./?page=tym&tym_id=135,Prozatím
1122,./?page=tym&tym_id=1122,Průměrný Pražák je podprůměrný Čech
1452,./?page=tym&tym_id=1452,PředRažené MásLo
1056,./?page=tym&tym_id=1056,Přejebbruna
1010,./?page=tym&tym_id=1010,Přelec
1261,./?page=tym&tym_id=1261,Přerovský smog
1399,./?page=tym&tym_id=1399,Přesvědčivé pandy
1185,./?page=tym&tym_id=1185,Převozníci z Přívozu
912,./?page=tym&tym_id=912,Přípotoční
988,./?page=tym&tym_id=988,Přítulný anonym
1496,./?page=tym&tym_id=1496,Psilocybin
642,./?page=tym&tym_id=642,Psokočka
1116,./?page=tym&tym_id=1116,PTSDŠD
305,./?page=tym&tym_id=305,Pumy
872,./?page=tym&tym_id=872,Punk.
1094,./?page=tym&tym_id=1094,Putin on the Ritz
106,./?page=tym&tym_id=106,Qualcosa di speciale
621,./?page=tym&tym_id=621,Quapla´
1102,./?page=tym&tym_id=1102,Quentiam Dolor
1340,./?page=tym&tym_id=1340,Quis interrogabat?
634,./?page=tym&tym_id=634,Ragetti
1080,./?page=tym&tym_id=1080,Raisins
432,./?page=tym&tym_id=432,Rajzovci
925,./?page=tym&tym_id=925,Rakeťáci
1007,./?page=tym&tym_id=1007,Raraši
84,./?page=tym&tym_id=84,Rasta
712,./?page=tym&tym_id=712,Raubíři
874,./?page=tym&tym_id=874,Raubíři 2
924,./?page=tym&tym_id=924,Realisté
1126,./?page=tym&tym_id=1126,RED
1154,./?page=tym&tym_id=1154,Red Aces
152,./?page=tym&tym_id=152,Red Alert
495,./?page=tym&tym_id=495,Red Herring
602,./?page=tym&tym_id=602,Red Hot Chilli Poppers
608,./?page=tym&tym_id=608,Red Rangers
694,./?page=tym&tym_id=694,Red Ties
1103,./?page=tym&tym_id=1103,Relaxační zvuky velryb
116,./?page=tym&tym_id=116,Respect
947,./?page=tym&tym_id=947,Resyneferatoxin
1541,./?page=tym&tym_id=1541,Rhetorical Kittens
1444,./?page=tym&tym_id=1444,Rim Tim Tagi Dim
411,./?page=tym&tym_id=411,Roasted Peas
610,./?page=tym&tym_id=610,Rockits
1479,./?page=tym&tym_id=1479,Rohlík
218,./?page=tym&tym_id=218,Rom Romňaha
254,./?page=tym&tym_id=254,Romane Čhaja
79,./?page=tym&tym_id=79,Romania - Green Team
80,./?page=tym&tym_id=80,Romania - Neverminders
45,./?page=tym&tym_id=45,Ropáci
479,./?page=tym&tym_id=479,Rosomáci
193,./?page=tym&tym_id=193,Roštěnky
1204,./?page=tym&tym_id=1204,"Róza, Sofie, Lukáš"
1422,./?page=tym&tym_id=1422,Rozhodčí team 
719,./?page=tym&tym_id=719,Rudá hrozba
594,./?page=tym&tym_id=594,Rukavičky
1353,./?page=tym&tym_id=1353,Rumburk
663,./?page=tym&tym_id=663,Růžový princezny
1262,./?page=tym&tym_id=1262,Rybičky z Bečvy
355,./?page=tym&tym_id=355,Rychlá Rota
1110,./?page=tym&tym_id=1110,Rychlé šípy
1554,./?page=tym&tym_id=1554,Rychlé šípy
1085,./?page=tym&tym_id=1085,Rytíři Rutherforda B. Hayse
67,./?page=tym&tym_id=67,Řečniště - Loosers
168,./?page=tym&tym_id=168,Řekni něco!
1196,./?page=tym&tym_id=1196,Řeporyje Tým 1
1197,./?page=tym&tym_id=1197,Řeporyje Tým 2
1392,./?page=tym&tym_id=1392,Sáblíkovy děti
554,./?page=tym&tym_id=554,Sabotáž
1480,./?page=tym&tym_id=1480,Saints
280,./?page=tym&tym_id=280,Sametoví medvídci
1279,./?page=tym&tym_id=1279,Sámova říše
996,./?page=tym&tym_id=996,Sářiny děti
821,./?page=tym&tym_id=821,Sashovy šílenosti
1393,./?page=tym&tym_id=1393,Sauron
178,./?page=tym&tym_id=178,Scarabes
1543,./?page=tym&tym_id=1543,SCIO A
1544,./?page=tym&tym_id=1544,SCIO B
1545,./?page=tym&tym_id=1545,SCIO C
1546,./?page=tym&tym_id=1546,SCIO D
1168,./?page=tym&tym_id=1168,SCVRNKLS
160,./?page=tym&tym_id=160,Se jménem
266,./?page=tym&tym_id=266,Sedmořádci
894,./?page=tym&tym_id=894,Selenium under control
1083,./?page=tym&tym_id=1083,Sernie Banders
1015,./?page=tym&tym_id=1015,Serotonin
578,./?page=tym&tym_id=578,Sexuální mašiny
1402,./?page=tym&tym_id=1402,SGB
298,./?page=tym&tym_id=298,Shiny happy people
1448,./?page=tym&tym_id=1448,Shum
709,./?page=tym&tym_id=709,Schnitzel
